condition,source_language_code,target_language_code,source_script,target_script,shared_token_count,union_token_count,type_iou_percent,source_shared_token_occurrences,source_analysis_token_count,frequency_overlap_percent
classification,deu_Latn,rus_Cyrl,Latin,Cyrillic,88,5627,1.56388840,2552,20000,12.76000000
classification,deu_Latn,tha_Thai,Latin,Thai,96,4558,2.10618692,2563,20000,12.81500000
classification,deu_Latn,zho_Hans,Latin,Han,38,5150,0.73786408,1667,20000,8.33500000
classification,deu_Latn,jpn_Jpan,Latin,Japanese,127,5061,2.50938550,3124,20000,15.62000000
classification,deu_Latn,kor_Hang,Latin,Hangul,51,4581,1.11329404,1942,20000,9.71000000
classification,nld_Latn,eng_Latn,Latin,Latin,749,4064,18.43011811,7707,20000,38.53500000
classification,nld_Latn,deu_Latn,Latin,Latin,764,4179,18.28188562,8347,20000,41.73500000
classification,nld_Latn,nld_Latn,Latin,Latin,2437,2437,100.00000000,20000,20000,100.00000000
classification,nld_Latn,swe_Latn,Latin,Latin,640,4541,14.09381194,7906,20000,39.53000000
classification,nld_Latn,spa_Latn,Latin,Latin,502,4675,10.73796791,6894,20000,34.47000000
classification,nld_Latn,fra_Latn,Latin,Latin,559,4193,13.33174338,6803,20000,34.01500000
classification,nld_Latn,ita_Latn,Latin,Latin,496,4552,10.89630931,5951,20000,29.75500000
classification,nld_Latn,por_Latn,Latin,Latin,479,4556,10.51360843,6591,20000,32.95500000
classification,nld_Latn,ron_Latn,Latin,Latin,551,4633,11.89294194,7581,20000,37.90500000
classification,nld_Latn,ind_Latn,Latin,Latin,499,4396,11.35122839,7108,20000,35.54000000
classification,nld_Latn,zsm_Latn,Latin,Latin,454,4475,10.14525140,6820,20000,34.10000000
classification,nld_Latn,tgl_Latn,Latin,Latin,556,4118,13.50169985,6993,20000,34.96500000
classification,nld_Latn,pol_Latn,Latin,Latin,539,4805,11.21748179,7606,20000,38.03000000
classification,nld_Latn,hun_Latn,Latin,Latin,419,4762,8.79882402,7252,20000,36.26000000
classification,nld_Latn,tur_Latn,Latin,Latin,480,4805,9.98959417,6762,20000,33.81000000
classification,nld_Latn,vie_Latn,Latin,Latin,243,3700,6.56756757,3525,20000,17.62500000
classification,nld_Latn,arb_Arab,Latin,Arabic,181,5160,3.50775194,2833,20000,14.16500000
classification,nld_Latn,hin_Deva,Latin,Devanagari,133,4585,2.90076336,3052,20000,15.26000000
classification,nld_Latn,guj_Gujr,Latin,Gujarati,35,4678,0.74818298,1648,20000,8.24000000
classification,nld_Latn,rus_Cyrl,Latin,Cyrillic,83,5563,1.49200072,2353,20000,11.76500000
classification,nld_Latn,tha_Thai,Latin,Thai,94,4491,2.09307504,1968,20000,9.84000000
classification,nld_Latn,zho_Hans,Latin,Han,31,5088,0.60927673,832,20000,4.16000000
classification,nld_Latn,jpn_Jpan,Latin,Japanese,129,4990,2.58517034,2209,20000,11.04500000
classification,nld_Latn,kor_Hang,Latin,Hangul,46,4517,1.01837503,1177,20000,5.88500000
classification,swe_Latn,eng_Latn,Latin,Latin,687,4433,15.49740582,6718,20000,33.59000000
classification,swe_Latn,deu_Latn,Latin,Latin,703,4547,15.46074335,6920,20000,34.60000000
classification,swe_Latn,nld_Latn,Latin,Latin,640,4541,14.09381194,6576,20000,32.88000000
classification,swe_Latn,swe_Latn,Latin,Latin,2744,2744,100.00000000,20000,20000,100.00000000
classification,swe_Latn,spa_Latn,Latin,Latin,518,4966,10.43093033,6278,20000,31.39000000
classification,swe_Latn,fra_Latn,Latin,Latin,491,4568,10.74868651,5692,20000,28.46000000
classification,swe_Latn,ita_Latn,Latin,Latin,511,4844,10.54913295,5924,20000,29.62000000
classification,swe_Latn,por_Latn,Latin,Latin,496,4846,10.23524556,5814,20000,29.07000000
classification,swe_Latn,ron_Latn,Latin,Latin,539,4952,10.88449111,6793,20000,33.96500000
classification,swe_Latn,ind_Latn,Latin,Latin,523,4679,11.17760205,5733,20000,28.66500000
classification,swe_Latn,zsm_Latn,Latin,Latin,520,4716,11.02629347,6123,20000,30.61500000
classification,swe_Latn,tgl_Latn,Latin,Latin,555,4426,12.53953909,5917,20000,29.58500000
classification,swe_Latn,pol_Latn,Latin,Latin,545,5106,10.67371720,6309,20000,31.54500000
classification,swe_Latn,hun_Latn,Latin,Latin,471,5017,9.38808053,5695,20000,28.47500000
classification,swe_Latn,tur_Latn,Latin,Latin,525,5067,10.36116045,6692,20000,33.46000000
classification,swe_Latn,vie_Latn,Latin,Latin,241,4009,6.01147418,3678,20000,18.39000000
classification,swe_Latn,arb_Arab,Latin,Arabic,158,5490,2.87795993,2773,20000,13.86500000
classification,swe_Latn,hin_Deva,Latin,Devanagari,123,4902,2.50917993,2162,20000,10.81000000
classification,swe_Latn,guj_Gujr,Latin,Gujarati,33,4987,0.66172047,1531,20000,7.65500000
classification,swe_Latn,rus_Cyrl,Latin,Cyrillic,92,5861,1.56969800,2038,20000,10.19000000
classification,swe_Latn,tha_Thai,Latin,Thai,84,4808,1.74708819,2376,20000,11.88000000
classification,swe_Latn,zho_Hans,Latin,Han,41,5385,0.76137419,1087,20000,5.43500000
classification,swe_Latn,jpn_Jpan,Latin,Japanese,127,5299,2.39667862,2146,20000,10.73000000
classification,swe_Latn,kor_Hang,Latin,Hangul,55,4815,1.14226376,1455,20000,7.27500000
classification,spa_Latn,eng_Latn,Latin,Latin,616,4500,13.68888889,9338,20000,46.69000000
classification,spa_Latn,deu_Latn,Latin,Latin,471,4775,9.86387435,9156,20000,45.78000000
classification,spa_Latn,nld_Latn,Latin,Latin,502,4675,10.73796791,8889,20000,44.44500000
classification,spa_Latn,swe_Latn,Latin,Latin,518,4966,10.43093033,8953,20000,44.76500000
classification,spa_Latn,spa_Latn,Latin,Latin,2740,2740,100.00000000,20000,20000,100.00000000
classification,spa_Latn,fra_Latn,Latin,Latin,530,4525,11.71270718,9331,20000,46.65500000
classification,spa_Latn,ita_Latn,Latin,Latin,684,4667,14.65609599,10171,20000,50.85500000
classification,spa_Latn,por_Latn,Latin,Latin,1005,4333,23.19409185,12869,20000,64.34500000
classification,spa_Latn,ron_Latn,Latin,Latin,658,4829,13.62600953,10170,20000,50.85000000
classification,spa_Latn,ind_Latn,Latin,Latin,482,4716,10.22052587,7789,20000,38.94500000
classification,spa_Latn,zsm_Latn,Latin,Latin,508,4724,10.75359865,8253,20000,41.26500000
classification,spa_Latn,tgl_Latn,Latin,Latin,548,4429,12.37299616,9227,20000,46.13500000
classification,spa_Latn,pol_Latn,Latin,Latin,507,5140,9.86381323,8583,20000,42.91500000
classification,spa_Latn,hun_Latn,Latin,Latin,453,5031,9.00417412,8542,20000,42.71000000
classification,spa_Latn,tur_Latn,Latin,Latin,468,5120,9.14062500,8617,20000,43.08500000
classification,spa_Latn,vie_Latn,Latin,Latin,258,3988,6.46940822,5007,20000,25.03500000
classification,spa_Latn,arb_Arab,Latin,Arabic,153,5491,2.78637771,3027,20000,15.13500000
classification,spa_Latn,hin_Deva,Latin,Devanagari,107,4914,2.17745218,3387,20000,16.93500000
classification,spa_Latn,guj_Gujr,Latin,Gujarati,33,4983,0.66225166,1515,20000,7.57500000
classification,spa_Latn,rus_Cyrl,Latin,Cyrillic,91,5858,1.55343121,2501,20000,12.50500000
classification,spa_Latn,tha_Thai,Latin,Thai,88,4800,1.83333333,1865,20000,9.32500000
classification,spa_Latn,zho_Hans,Latin,Han,42,5380,0.78066914,999,20000,4.99500000
classification,spa_Latn,jpn_Jpan,Latin,Japanese,123,5299,2.32119268,2305,20000,11.52500000
classification,spa_Latn,kor_Hang,Latin,Hangul,53,4813,1.10118429,859,20000,4.29500000
classification,fra_Latn,eng_Latn,Latin,Latin,701,3990,17.56892231,9634,20000,48.17000000
classification,fra_Latn,deu_Latn,Latin,Latin,538,4283,12.56128882,8830,20000,44.15000000
classification,fra_Latn,nld_Latn,Latin,Latin,559,4193,13.33174338,9495,20000,47.47500000
classification,fra_Latn,swe_Latn,Latin,Latin,491,4568,10.74868651,8845,20000,44.22500000
classification,fra_Latn,spa_Latn,Latin,Latin,530,4525,11.71270718,9421,20000,47.10500000
classification,fra_Latn,fra_Latn,Latin,Latin,2315,2315,100.00000000,20000,20000,100.00000000
classification,fra_Latn,ita_Latn,Latin,Latin,520,4406,11.80208806,9485,20000,47.42500000
classification,fra_Latn,por_Latn,Latin,Latin,503,4410,11.40589569,10397,20000,51.98500000
classification,fra_Latn,ron_Latn,Latin,Latin,563,4499,12.51389198,10005,20000,50.02500000
classification,fra_Latn,ind_Latn,Latin,Latin,422,4351,9.69891979,8788,20000,43.94000000
classification,fra_Latn,zsm_Latn,Latin,Latin,414,4393,9.42408377,8212,20000,41.06000000
classification,fra_Latn,tgl_Latn,Latin,Latin,485,4067,11.92525203,8919,20000,44.59500000
classification,fra_Latn,pol_Latn,Latin,Latin,424,4798,8.83701542,8736,20000,43.68000000
classification,fra_Latn,hun_Latn,Latin,Latin,400,4659,8.58553338,7858,20000,39.29000000
classification,fra_Latn,tur_Latn,Latin,Latin,430,4733,9.08514684,8507,20000,42.53500000
classification,fra_Latn,vie_Latn,Latin,Latin,246,3575,6.88111888,4930,20000,24.65000000
classification,fra_Latn,arb_Arab,Latin,Arabic,152,5067,2.99980264,3731,20000,18.65500000
classification,fra_Latn,hin_Deva,Latin,Devanagari,121,4475,2.70391061,5017,20000,25.08500000
classification,fra_Latn,guj_Gujr,Latin,Gujarati,32,4559,0.70190831,2888,20000,14.44000000
classification,fra_Latn,rus_Cyrl,Latin,Cyrillic,81,5443,1.48814992,3821,20000,19.10500000
classification,fra_Latn,tha_Thai,Latin,Thai,91,4372,2.08142726,2636,20000,13.18000000
classification,fra_Latn,zho_Hans,Latin,Han,38,4959,0.76628352,1338,20000,6.69000000
classification,fra_Latn,jpn_Jpan,Latin,Japanese,123,4874,2.52359458,4018,20000,20.09000000
classification,fra_Latn,kor_Hang,Latin,Hangul,49,4392,1.11566485,1456,20000,7.28000000
classification,ita_Latn,eng_Latn,Latin,Latin,582,4405,13.21225880,8399,20000,41.99500000
classification,ita_Latn,deu_Latn,Latin,Latin,489,4628,10.56611927,7439,20000,37.19500000
classification,ita_Latn,nld_Latn,Latin,Latin,496,4552,10.89630931,7917,20000,39.58500000
classification,ita_Latn,swe_Latn,Latin,Latin,511,4844,10.54913295,7825,20000,39.12500000
classification,ita_Latn,spa_Latn,Latin,Latin,684,4667,14.65609599,10098,20000,50.49000000
classification,ita_Latn,fra_Latn,Latin,Latin,520,4406,11.80208806,7815,20000,39.07500000
classification,ita_Latn,ita_Latn,Latin,Latin,2611,2611,100.00000000,20000,20000,100.00000000
classification,ita_Latn,por_Latn,Latin,Latin,682,4527,15.06516457,9921,20000,49.60500000
classification,ita_Latn,ron_Latn,Latin,Latin,665,4693,14.17004049,9420,20000,47.10000000
classification,ita_Latn,ind_Latn,Latin,Latin,454,4615,9.83748646,7860,20000,39.30000000
classification,ita_Latn,zsm_Latn,Latin,Latin,456,4647,9.81278244,7507,20000,37.53500000
classification,ita_Latn,tgl_Latn,Latin,Latin,469,4379,10.71020781,8688,20000,43.44000000
classification,ita_Latn,pol_Latn,Latin,Latin,464,5054,9.18084685,8148,20000,40.74000000
classification,ita_Latn,hun_Latn,Latin,Latin,390,4965,7.85498489,7252,20000,36.26000000
classification,ita_Latn,tur_Latn,Latin,Latin,444,5015,8.85343968,8157,20000,40.78500000
classification,ita_Latn,vie_Latn,Latin,Latin,249,3868,6.43743537,6075,20000,30.37500000
classification,ita_Latn,arb_Arab,Latin,Arabic,135,5380,2.50929368,3350,20000,16.75000000
classification,ita_Latn,hin_Deva,Latin,Devanagari,114,4778,2.38593554,2312,20000,11.56000000
classification,ita_Latn,guj_Gujr,Latin,Gujarati,31,4856,0.63838550,1362,20000,6.81000000
classification,ita_Latn,rus_Cyrl,Latin,Cyrillic,88,5732,1.53524075,1748,20000,8.74000000
classification,ita_Latn,tha_Thai,Latin,Thai,81,4678,1.73150919,2239,20000,11.19500000
classification,ita_Latn,zho_Hans,Latin,Han,38,5255,0.72312084,1162,20000,5.81000000
classification,ita_Latn,jpn_Jpan,Latin,Japanese,118,5175,2.28019324,2664,20000,13.32000000
classification,ita_Latn,kor_Hang,Latin,Hangul,44,4693,0.93756659,1107,20000,5.53500000
classification,por_Latn,eng_Latn,Latin,Latin,593,4381,13.53572244,8502,20000,42.51000000
classification,por_Latn,deu_Latn,Latin,Latin,480,4624,10.38062284,8233,20000,41.16500000
classification,por_Latn,nld_Latn,Latin,Latin,479,4556,10.51360843,8041,20000,40.20500000
classification,por_Latn,swe_Latn,Latin,Latin,496,4846,10.23524556,8214,20000,41.07000000
classification,por_Latn,spa_Latn,Latin,Latin,1005,4333,23.19409185,11963,20000,59.81500000
classification,por_Latn,fra_Latn,Latin,Latin,503,4410,11.40589569,8705,20000,43.52500000
classification,por_Latn,ita_Latn,Latin,Latin,682,4527,15.06516457,9709,20000,48.54500000
classification,por_Latn,por_Latn,Latin,Latin,2598,2598,100.00000000,20000,20000,100.00000000
classification,por_Latn,ron_Latn,Latin,Latin,603,4742,12.71615352,9479,20000,47.39500000
classification,por_Latn,ind_Latn,Latin,Latin,456,4600,9.91304348,8567,20000,42.83500000
classification,por_Latn,zsm_Latn,Latin,Latin,445,4645,9.58019376,7377,20000,36.88500000
classification,por_Latn,tgl_Latn,Latin,Latin,499,4336,11.50830258,8990,20000,44.95000000
classification,por_Latn,pol_Latn,Latin,Latin,482,5023,9.59585905,8854,20000,44.27000000
classification,por_Latn,hun_Latn,Latin,Latin,422,4920,8.57723577,7537,20000,37.68500000
classification,por_Latn,tur_Latn,Latin,Latin,438,5008,8.74600639,8209,20000,41.04500000
classification,por_Latn,vie_Latn,Latin,Latin,251,3853,6.51440436,4511,20000,22.55500000
classification,por_Latn,arb_Arab,Latin,Arabic,145,5357,2.70673885,3991,20000,19.95500000
classification,por_Latn,hin_Deva,Latin,Devanagari,112,4767,2.34948605,4394,20000,21.97000000
classification,por_Latn,guj_Gujr,Latin,Gujarati,30,4844,0.61932287,1884,20000,9.42000000
classification,por_Latn,rus_Cyrl,Latin,Cyrillic,90,5717,1.57425223,3408,20000,17.04000000
classification,por_Latn,tha_Thai,Latin,Thai,86,4660,1.84549356,3185,20000,15.92500000
classification,por_Latn,zho_Hans,Latin,Han,42,5238,0.80183276,2062,20000,10.31000000
classification,por_Latn,jpn_Jpan,Latin,Japanese,117,5163,2.26612435,4528,20000,22.64000000
classification,por_Latn,kor_Hang,Latin,Hangul,51,4673,1.09137599,1071,20000,5.35500000
classification,ron_Latn,eng_Latn,Latin,Latin,658,4465,14.73684211,8136,20000,40.68000000
classification,ron_Latn,deu_Latn,Latin,Latin,533,4720,11.29237288,7684,20000,38.42000000
classification,ron_Latn,nld_Latn,Latin,Latin,551,4633,11.89294194,7991,20000,39.95500000
classification,ron_Latn,swe_Latn,Latin,Latin,539,4952,10.88449111,7368,20000,36.84000000
classification,ron_Latn,spa_Latn,Latin,Latin,658,4829,13.62600953,9071,20000,45.35500000
classification,ron_Latn,fra_Latn,Latin,Latin,563,4499,12.51389198,8665,20000,43.32500000
classification,ron_Latn,ita_Latn,Latin,Latin,665,4693,14.17004049,8703,20000,43.51500000
classification,ron_Latn,por_Latn,Latin,Latin,603,4742,12.71615352,8658,20000,43.29000000
classification,ron_Latn,ron_Latn,Latin,Latin,2747,2747,100.00000000,20000,20000,100.00000000
classification,ron_Latn,ind_Latn,Latin,Latin,521,4684,11.12297182,7828,20000,39.14000000
classification,ron_Latn,zsm_Latn,Latin,Latin,524,4715,11.11346766,7884,20000,39.42000000
classification,ron_Latn,tgl_Latn,Latin,Latin,507,4477,11.32454769,8261,20000,41.30500000
classification,ron_Latn,pol_Latn,Latin,Latin,529,5125,10.32195122,8192,20000,40.96000000
classification,ron_Latn,hun_Latn,Latin,Latin,413,5078,8.13312328,7476,20000,37.38000000
classification,ron_Latn,tur_Latn,Latin,Latin,507,5088,9.96462264,8388,20000,41.94000000
classification,ron_Latn,vie_Latn,Latin,Latin,274,3979,6.88615230,5120,20000,25.60000000
classification,ron_Latn,arb_Arab,Latin,Arabic,158,5493,2.87638813,2646,20000,13.23000000
classification,ron_Latn,hin_Deva,Latin,Devanagari,117,4911,2.38240684,3203,20000,16.01500000
classification,ron_Latn,guj_Gujr,Latin,Gujarati,28,4995,0.56056056,1362,20000,6.81000000
classification,ron_Latn,rus_Cyrl,Latin,Cyrillic,93,5863,1.58621866,2366,20000,11.83000000
classification,ron_Latn,tha_Thai,Latin,Thai,93,4802,1.93669304,2163,20000,10.81500000
classification,ron_Latn,zho_Hans,Latin,Han,37,5392,0.68620178,1120,20000,5.60000000
classification,ron_Latn,jpn_Jpan,Latin,Japanese,124,5305,2.33741753,2753,20000,13.76500000
classification,ron_Latn,kor_Hang,Latin,Hangul,49,4824,1.01575456,1266,20000,6.33000000
classification,ind_Latn,eng_Latn,Latin,Latin,591,4243,13.92882395,4928,20000,24.64000000
classification,ind_Latn,deu_Latn,Latin,Latin,502,4462,11.25056029,5284,20000,26.42000000
classification,ind_Latn,nld_Latn,Latin,Latin,499,4396,11.35122839,4802,20000,24.01000000
classification,ind_Latn,swe_Latn,Latin,Latin,523,4679,11.17760205,5443,20000,27.21500000
classification,ind_Latn,spa_Latn,Latin,Latin,482,4716,10.22052587,4858,20000,24.29000000
classification,ind_Latn,fra_Latn,Latin,Latin,422,4351,9.69891979,4294,20000,21.47000000
classification,ind_Latn,ita_Latn,Latin,Latin,454,4615,9.83748646,4348,20000,21.74000000
classification,ind_Latn,por_Latn,Latin,Latin,456,4600,9.91304348,4598,20000,22.99000000
classification,ind_Latn,ron_Latn,Latin,Latin,521,4684,11.12297182,4999,20000,24.99500000
classification,ind_Latn,ind_Latn,Latin,Latin,2458,2458,100.00000000,20000,20000,100.00000000
classification,ind_Latn,zsm_Latn,Latin,Latin,1259,3691,34.10999729,16309,20000,81.54500000
classification,ind_Latn,tgl_Latn,Latin,Latin,637,4058,15.69738788,8512,20000,42.56000000
classification,ind_Latn,pol_Latn,Latin,Latin,490,4875,10.05128205,4490,20000,22.45000000
classification,ind_Latn,hun_Latn,Latin,Latin,412,4790,8.60125261,4999,20000,24.99500000
classification,ind_Latn,tur_Latn,Latin,Latin,515,4791,10.74932164,6383,20000,31.91500000
classification,ind_Latn,vie_Latn,Latin,Latin,242,3722,6.50188071,3372,20000,16.86000000
classification,ind_Latn,arb_Arab,Latin,Arabic,159,5203,3.05592927,2105,20000,10.52500000
classification,ind_Latn,hin_Deva,Latin,Devanagari,109,4630,2.35421166,1868,20000,9.34000000
classification,ind_Latn,guj_Gujr,Latin,Gujarati,35,4699,0.74483933,717,20000,3.58500000
classification,ind_Latn,rus_Cyrl,Latin,Cyrillic,91,5576,1.63199426,1157,20000,5.78500000
classification,ind_Latn,tha_Thai,Latin,Thai,90,4516,1.99291408,1339,20000,6.69500000
classification,ind_Latn,zho_Hans,Latin,Han,40,5100,0.78431373,986,20000,4.93000000
classification,ind_Latn,jpn_Jpan,Latin,Japanese,123,5017,2.45166434,1568,20000,7.84000000
classification,ind_Latn,kor_Hang,Latin,Hangul,48,4536,1.05820106,859,20000,4.29500000
classification,zsm_Latn,eng_Latn,Latin,Latin,567,4301,13.18298070,4217,20000,21.08500000
classification,zsm_Latn,deu_Latn,Latin,Latin,450,4548,9.89445910,4713,20000,23.56500000
classification,zsm_Latn,nld_Latn,Latin,Latin,454,4475,10.14525140,3718,20000,18.59000000
classification,zsm_Latn,swe_Latn,Latin,Latin,520,4716,11.02629347,4721,20000,23.60500000
classification,zsm_Latn,spa_Latn,Latin,Latin,508,4724,10.75359865,4323,20000,21.61500000
classification,zsm_Latn,fra_Latn,Latin,Latin,414,4393,9.42408377,3521,20000,17.60500000
classification,zsm_Latn,ita_Latn,Latin,Latin,456,4647,9.81278244,3681,20000,18.40500000
classification,zsm_Latn,por_Latn,Latin,Latin,445,4645,9.58019376,4056,20000,20.28000000
classification,zsm_Latn,ron_Latn,Latin,Latin,524,4715,11.11346766,4227,20000,21.13500000
classification,zsm_Latn,ind_Latn,Latin,Latin,1259,3691,34.10999729,15693,20000,78.46500000
classification,zsm_Latn,zsm_Latn,Latin,Latin,2492,2492,100.00000000,20000,20000,100.00000000
classification,zsm_Latn,tgl_Latn,Latin,Latin,615,4114,14.94895479,7601,20000,38.00500000
classification,zsm_Latn,pol_Latn,Latin,Latin,490,4909,9.98166633,4257,20000,21.28500000
classification,zsm_Latn,hun_Latn,Latin,Latin,404,4832,8.36092715,4659,20000,23.29500000
classification,zsm_Latn,tur_Latn,Latin,Latin,536,4804,11.15736886,5965,20000,29.82500000
classification,zsm_Latn,vie_Latn,Latin,Latin,243,3755,6.47137150,2898,20000,14.49000000
classification,zsm_Latn,arb_Arab,Latin,Arabic,150,5246,2.85932139,1654,20000,8.27000000
classification,zsm_Latn,hin_Deva,Latin,Devanagari,113,4660,2.42489270,1548,20000,7.74000000
classification,zsm_Latn,guj_Gujr,Latin,Gujarati,30,4738,0.63317856,646,20000,3.23000000
classification,zsm_Latn,rus_Cyrl,Latin,Cyrillic,82,5619,1.45933440,1013,20000,5.06500000
classification,zsm_Latn,tha_Thai,Latin,Thai,80,4560,1.75438596,1273,20000,6.36500000
classification,zsm_Latn,zho_Hans,Latin,Han,39,5135,0.75949367,1064,20000,5.32000000
classification,zsm_Latn,jpn_Jpan,Latin,Japanese,113,5061,2.23276032,1542,20000,7.71000000
classification,zsm_Latn,kor_Hang,Latin,Hangul,54,4564,1.18317266,914,20000,4.57000000
classification,tgl_Latn,eng_Latn,Latin,Latin,761,3852,19.75597092,8630,20000,43.15000000
classification,tgl_Latn,deu_Latn,Latin,Latin,538,4205,12.79429251,7069,20000,35.34500000
classification,tgl_Latn,nld_Latn,Latin,Latin,556,4118,13.50169985,7370,20000,36.85000000
classification,tgl_Latn,swe_Latn,Latin,Latin,555,4426,12.53953909,7893,20000,39.46500000
classification,tgl_Latn,spa_Latn,Latin,Latin,548,4429,12.37299616,7343,20000,36.71500000
classification,tgl_Latn,fra_Latn,Latin,Latin,485,4067,11.92525203,6451,20000,32.25500000
classification,tgl_Latn,ita_Latn,Latin,Latin,469,4379,10.71020781,6796,20000,33.98000000
classification,tgl_Latn,por_Latn,Latin,Latin,499,4336,11.50830258,8508,20000,42.54000000
classification,tgl_Latn,ron_Latn,Latin,Latin,507,4477,11.32454769,6763,20000,33.81500000
classification,tgl_Latn,ind_Latn,Latin,Latin,637,4058,15.69738788,10695,20000,53.47500000
classification,tgl_Latn,zsm_Latn,Latin,Latin,615,4114,14.94895479,9447,20000,47.23500000
classification,tgl_Latn,tgl_Latn,Latin,Latin,2237,2237,100.00000000,20000,20000,100.00000000
classification,tgl_Latn,pol_Latn,Latin,Latin,511,4633,11.02957047,8628,20000,43.14000000
classification,tgl_Latn,hun_Latn,Latin,Latin,431,4550,9.47252747,7947,20000,39.73500000
classification,tgl_Latn,tur_Latn,Latin,Latin,531,4554,11.66007905,7865,20000,39.32500000
classification,tgl_Latn,vie_Latn,Latin,Latin,288,3455,8.33574530,4386,20000,21.93000000
classification,tgl_Latn,arb_Arab,Latin,Arabic,182,4959,3.67009478,2672,20000,13.36000000
classification,tgl_Latn,hin_Deva,Latin,Devanagari,132,4386,3.00957592,2075,20000,10.37500000
classification,tgl_Latn,guj_Gujr,Latin,Gujarati,36,4477,0.80410990,1198,20000,5.99000000
classification,tgl_Latn,rus_Cyrl,Latin,Cyrillic,88,5358,1.64240388,1962,20000,9.81000000
