condition,source_language_code,target_language_code,source_script,target_script,shared_token_count,union_token_count,type_iou_percent,source_shared_token_occurrences,source_analysis_token_count,frequency_overlap_percent
overall,nld_Latn,swe_Latn,Latin,Latin,1377,10019,13.74388662,13619,30000,45.39666667
overall,nld_Latn,spa_Latn,Latin,Latin,1019,10033,10.15648360,12480,30000,41.60000000
overall,nld_Latn,fra_Latn,Latin,Latin,1129,9330,12.10075027,12206,30000,40.68666667
overall,nld_Latn,ita_Latn,Latin,Latin,1194,10381,11.50178210,12734,30000,42.44666667
overall,nld_Latn,por_Latn,Latin,Latin,1095,10231,10.70276610,12731,30000,42.43666667
overall,nld_Latn,ron_Latn,Latin,Latin,1259,10076,12.49503771,13070,30000,43.56666667
overall,nld_Latn,ind_Latn,Latin,Latin,1166,9908,11.76826807,12837,30000,42.79000000
overall,nld_Latn,zsm_Latn,Latin,Latin,1082,9627,11.23922302,11549,30000,38.49666667
overall,nld_Latn,tgl_Latn,Latin,Latin,1026,8579,11.95943583,11463,30000,38.21000000
overall,nld_Latn,pol_Latn,Latin,Latin,1072,10262,10.44630676,11940,30000,39.80000000
overall,nld_Latn,hun_Latn,Latin,Latin,1060,9889,10.71898069,13295,30000,44.31666667
overall,nld_Latn,tur_Latn,Latin,Latin,1025,10196,10.05296195,12274,30000,40.91333333
overall,nld_Latn,vie_Latn,Latin,Latin,654,7964,8.21195379,8554,30000,28.51333333
overall,nld_Latn,arb_Arab,Latin,Arabic,191,10009,1.90828255,3345,30000,11.15000000
overall,nld_Latn,hin_Deva,Latin,Devanagari,171,9042,1.89117452,4455,30000,14.85000000
overall,nld_Latn,guj_Gujr,Latin,Gujarati,179,7892,2.26811961,4191,30000,13.97000000
overall,nld_Latn,rus_Cyrl,Latin,Cyrillic,229,11785,1.94314807,3997,30000,13.32333333
overall,nld_Latn,tha_Thai,Latin,Thai,334,8940,3.73601790,6093,30000,20.31000000
overall,nld_Latn,zho_Hans,Latin,Han,272,11150,2.43946188,4725,30000,15.75000000
overall,nld_Latn,jpn_Jpan,Latin,Japanese,209,10125,2.06419753,4462,30000,14.87333333
overall,nld_Latn,kor_Hang,Latin,Hangul,239,9012,2.65201953,4313,30000,14.37666667
overall,swe_Latn,eng_Latn,Latin,Latin,1309,9970,13.12938816,12271,30000,40.90333333
overall,swe_Latn,deu_Latn,Latin,Latin,1494,10548,14.16382253,12123,30000,40.41000000
overall,swe_Latn,nld_Latn,Latin,Latin,1377,10019,13.74388662,12523,30000,41.74333333
overall,swe_Latn,swe_Latn,Latin,Latin,5849,5849,100.00000000,30000,30000,100.00000000
overall,swe_Latn,spa_Latn,Latin,Latin,1030,10324,9.97675320,12137,30000,40.45666667
overall,swe_Latn,fra_Latn,Latin,Latin,1082,9679,11.17884079,11798,30000,39.32666667
overall,swe_Latn,ita_Latn,Latin,Latin,1265,10612,11.92046740,12699,30000,42.33000000
overall,swe_Latn,por_Latn,Latin,Latin,1142,10486,10.89071142,11661,30000,38.87000000
overall,swe_Latn,ron_Latn,Latin,Latin,1204,10433,11.54030480,12772,30000,42.57333333
overall,swe_Latn,ind_Latn,Latin,Latin,1225,10151,12.06777657,11984,30000,39.94666667
overall,swe_Latn,zsm_Latn,Latin,Latin,1131,9880,11.44736842,10630,30000,35.43333333
overall,swe_Latn,tgl_Latn,Latin,Latin,1083,8824,12.27334542,10837,30000,36.12333333
overall,swe_Latn,pol_Latn,Latin,Latin,1125,10511,10.70307297,11462,30000,38.20666667
overall,swe_Latn,hun_Latn,Latin,Latin,1076,10175,10.57493857,11492,30000,38.30666667
overall,swe_Latn,tur_Latn,Latin,Latin,1141,10382,10.99017530,12038,30000,40.12666667
overall,swe_Latn,vie_Latn,Latin,Latin,646,8274,7.80759004,7268,30000,24.22666667
overall,swe_Latn,arb_Arab,Latin,Arabic,163,10339,1.57655479,3993,30000,13.31000000
overall,swe_Latn,hin_Deva,Latin,Devanagari,159,9356,1.69944421,5005,30000,16.68333333
overall,swe_Latn,guj_Gujr,Latin,Gujarati,174,8199,2.12221003,4729,30000,15.76333333
overall,swe_Latn,rus_Cyrl,Latin,Cyrillic,206,12110,1.70107349,4859,30000,16.19666667
overall,swe_Latn,tha_Thai,Latin,Thai,327,9249,3.53551735,5849,30000,19.49666667
overall,swe_Latn,zho_Hans,Latin,Han,266,11458,2.32152208,5699,30000,18.99666667
overall,swe_Latn,jpn_Jpan,Latin,Japanese,192,10444,1.83837610,4605,30000,15.35000000
overall,swe_Latn,kor_Hang,Latin,Hangul,256,9297,2.75357642,5356,30000,17.85333333
overall,spa_Latn,eng_Latn,Latin,Latin,1191,9744,12.22290640,14807,30000,49.35666667
overall,spa_Latn,deu_Latn,Latin,Latin,990,10708,9.24542398,13631,30000,45.43666667
overall,spa_Latn,nld_Latn,Latin,Latin,1019,10033,10.15648360,13934,30000,46.44666667
overall,spa_Latn,swe_Latn,Latin,Latin,1030,10324,9.97675320,14704,30000,49.01333333
overall,spa_Latn,spa_Latn,Latin,Latin,5505,5505,100.00000000,30000,30000,100.00000000
overall,spa_Latn,fra_Latn,Latin,Latin,1094,9323,11.73442025,15534,30000,51.78000000
overall,spa_Latn,ita_Latn,Latin,Latin,1532,10001,15.31846815,16548,30000,55.16000000
overall,spa_Latn,por_Latn,Latin,Latin,2090,9194,22.73221666,19695,30000,65.65000000
overall,spa_Latn,ron_Latn,Latin,Latin,1424,9869,14.42902016,16145,30000,53.81666667
overall,spa_Latn,ind_Latn,Latin,Latin,1085,9947,10.90781140,13893,30000,46.31000000
overall,spa_Latn,zsm_Latn,Latin,Latin,1051,9616,10.92970050,13191,30000,43.97000000
overall,spa_Latn,tgl_Latn,Latin,Latin,1049,8514,12.32088325,15348,30000,51.16000000
overall,spa_Latn,pol_Latn,Latin,Latin,984,10308,9.54598370,14551,30000,48.50333333
overall,spa_Latn,hun_Latn,Latin,Latin,931,9976,9.33239775,14036,30000,46.78666667
overall,spa_Latn,tur_Latn,Latin,Latin,972,10207,9.52287646,13775,30000,45.91666667
overall,spa_Latn,vie_Latn,Latin,Latin,621,7955,7.80641106,10214,30000,34.04666667
overall,spa_Latn,arb_Arab,Latin,Arabic,181,9977,1.81417260,3556,30000,11.85333333
overall,spa_Latn,hin_Deva,Latin,Devanagari,143,9028,1.58396101,3495,30000,11.65000000
overall,spa_Latn,guj_Gujr,Latin,Gujarati,147,7882,1.86500888,4085,30000,13.61666667
overall,spa_Latn,rus_Cyrl,Latin,Cyrillic,193,11779,1.63850921,4011,30000,13.37000000
overall,spa_Latn,tha_Thai,Latin,Thai,298,8934,3.33557197,7361,30000,24.53666667
overall,spa_Latn,zho_Hans,Latin,Han,246,11134,2.20944854,5361,30000,17.87000000
overall,spa_Latn,jpn_Jpan,Latin,Japanese,172,10120,1.69960474,4464,30000,14.88000000
overall,spa_Latn,kor_Hang,Latin,Hangul,229,8980,2.55011136,4138,30000,13.79333333
overall,fra_Latn,eng_Latn,Latin,Latin,1330,9012,14.75810031,15647,30000,52.15666667
overall,fra_Latn,deu_Latn,Latin,Latin,1016,10089,10.07037367,14398,30000,47.99333333
overall,fra_Latn,nld_Latn,Latin,Latin,1129,9330,12.10075027,15785,30000,52.61666667
overall,fra_Latn,swe_Latn,Latin,Latin,1082,9679,11.17884079,14139,30000,47.13000000
overall,fra_Latn,spa_Latn,Latin,Latin,1094,9323,11.73442025,15963,30000,53.21000000
overall,fra_Latn,fra_Latn,Latin,Latin,4912,4912,100.00000000,30000,30000,100.00000000
overall,fra_Latn,ita_Latn,Latin,Latin,1281,9659,13.26224247,15601,30000,52.00333333
overall,fra_Latn,por_Latn,Latin,Latin,1192,9499,12.54868934,16300,30000,54.33333333
overall,fra_Latn,ron_Latn,Latin,Latin,1184,9516,12.44220261,15692,30000,52.30666667
overall,fra_Latn,ind_Latn,Latin,Latin,918,9521,9.64184434,14272,30000,47.57333333
overall,fra_Latn,zsm_Latn,Latin,Latin,851,9223,9.22693267,13063,30000,43.54333333
overall,fra_Latn,tgl_Latn,Latin,Latin,872,8098,10.76809089,13767,30000,45.89000000
overall,fra_Latn,pol_Latn,Latin,Latin,865,9834,8.79601383,14307,30000,47.69000000
overall,fra_Latn,hun_Latn,Latin,Latin,874,9440,9.25847458,13927,30000,46.42333333
overall,fra_Latn,tur_Latn,Latin,Latin,863,9723,8.87586136,13468,30000,44.89333333
overall,fra_Latn,vie_Latn,Latin,Latin,605,7378,8.20005422,11236,30000,37.45333333
overall,fra_Latn,arb_Arab,Latin,Arabic,182,9383,1.93967814,5631,30000,18.77000000
overall,fra_Latn,hin_Deva,Latin,Devanagari,166,8412,1.97337137,5988,30000,19.96000000
overall,fra_Latn,guj_Gujr,Latin,Gujarati,174,7262,2.39603415,5543,30000,18.47666667
overall,fra_Latn,rus_Cyrl,Latin,Cyrillic,204,11175,1.82550336,5843,30000,19.47666667
overall,fra_Latn,tha_Thai,Latin,Thai,281,8358,3.36204834,7013,30000,23.37666667
overall,fra_Latn,zho_Hans,Latin,Han,266,10521,2.52827678,6420,30000,21.40000000
overall,fra_Latn,jpn_Jpan,Latin,Japanese,197,9502,2.07324774,5889,30000,19.63000000
overall,fra_Latn,kor_Hang,Latin,Hangul,236,8380,2.81622912,6309,30000,21.03000000
overall,ita_Latn,eng_Latn,Latin,Latin,1358,10100,13.44554455,13829,30000,46.09666667
overall,ita_Latn,deu_Latn,Latin,Latin,1179,11042,10.67741351,12479,30000,41.59666667
overall,ita_Latn,nld_Latn,Latin,Latin,1194,10381,11.50178210,14136,30000,47.12000000
overall,ita_Latn,swe_Latn,Latin,Latin,1265,10612,11.92046740,13304,30000,44.34666667
overall,ita_Latn,spa_Latn,Latin,Latin,1532,10001,15.31846815,15842,30000,52.80666667
overall,ita_Latn,fra_Latn,Latin,Latin,1281,9659,13.26224247,14394,30000,47.98000000
overall,ita_Latn,ita_Latn,Latin,Latin,6028,6028,100.00000000,30000,30000,100.00000000
overall,ita_Latn,por_Latn,Latin,Latin,1581,10226,15.46059065,15861,30000,52.87000000
overall,ita_Latn,ron_Latn,Latin,Latin,1686,10130,16.64363277,16317,30000,54.39000000
overall,ita_Latn,ind_Latn,Latin,Latin,1146,10409,11.00970314,12874,30000,42.91333333
overall,ita_Latn,zsm_Latn,Latin,Latin,1086,10104,10.74821853,12368,30000,41.22666667
overall,ita_Latn,tgl_Latn,Latin,Latin,1064,9022,11.79339393,13138,30000,43.79333333
overall,ita_Latn,pol_Latn,Latin,Latin,1023,10792,9.47924388,13141,30000,43.80333333
overall,ita_Latn,hun_Latn,Latin,Latin,945,10485,9.01287554,12995,30000,43.31666667
overall,ita_Latn,tur_Latn,Latin,Latin,1035,10667,9.70282179,12846,30000,42.82000000
overall,ita_Latn,vie_Latn,Latin,Latin,637,8462,7.52777121,10689,30000,35.63000000
overall,ita_Latn,arb_Arab,Latin,Arabic,164,10517,1.55938005,4361,30000,14.53666667
overall,ita_Latn,hin_Deva,Latin,Devanagari,162,9532,1.69953840,4144,30000,13.81333333
overall,ita_Latn,guj_Gujr,Latin,Gujarati,191,8361,2.28441574,4177,30000,13.92333333
overall,ita_Latn,rus_Cyrl,Latin,Cyrillic,210,12285,1.70940171,4186,30000,13.95333333
overall,ita_Latn,tha_Thai,Latin,Thai,330,9425,3.50132626,4999,30000,16.66333333
overall,ita_Latn,zho_Hans,Latin,Han,273,11630,2.34737747,5639,30000,18.79666667
overall,ita_Latn,jpn_Jpan,Latin,Japanese,204,10611,1.92253322,4884,30000,16.28000000
overall,ita_Latn,kor_Hang,Latin,Hangul,249,9483,2.62575134,4782,30000,15.94000000
overall,por_Latn,eng_Latn,Latin,Latin,1231,9978,12.33714171,14227,30000,47.42333333
overall,por_Latn,deu_Latn,Latin,Latin,1037,10935,9.48331047,13643,30000,45.47666667
overall,por_Latn,nld_Latn,Latin,Latin,1095,10231,10.70276610,12998,30000,43.32666667
overall,por_Latn,swe_Latn,Latin,Latin,1142,10486,10.89071142,14039,30000,46.79666667
overall,por_Latn,spa_Latn,Latin,Latin,2090,9194,22.73221666,18451,30000,61.50333333
overall,por_Latn,fra_Latn,Latin,Latin,1192,9499,12.54868934,15105,30000,50.35000000
overall,por_Latn,ita_Latn,Latin,Latin,1581,10226,15.46059065,16398,30000,54.66000000
overall,por_Latn,por_Latn,Latin,Latin,5779,5779,100.00000000,30000,30000,100.00000000
overall,por_Latn,ron_Latn,Latin,Latin,1441,10126,14.23069326,15590,30000,51.96666667
overall,por_Latn,ind_Latn,Latin,Latin,1114,10192,10.93014129,14207,30000,47.35666667
overall,por_Latn,zsm_Latn,Latin,Latin,1114,9827,11.33611479,13051,30000,43.50333333
overall,por_Latn,tgl_Latn,Latin,Latin,1062,8775,12.10256410,14501,30000,48.33666667
overall,por_Latn,pol_Latn,Latin,Latin,1026,10540,9.73434535,14369,30000,47.89666667
overall,por_Latn,hun_Latn,Latin,Latin,1006,10175,9.88697789,12904,30000,43.01333333
overall,por_Latn,tur_Latn,Latin,Latin,1066,10387,10.26282854,13509,30000,45.03000000
overall,por_Latn,vie_Latn,Latin,Latin,698,8152,8.56231600,10756,30000,35.85333333
overall,por_Latn,arb_Arab,Latin,Arabic,176,10256,1.71606864,4697,30000,15.65666667
overall,por_Latn,hin_Deva,Latin,Devanagari,160,9285,1.72320948,4786,30000,15.95333333
overall,por_Latn,guj_Gujr,Latin,Gujarati,178,8125,2.19076923,5038,30000,16.79333333
overall,por_Latn,rus_Cyrl,Latin,Cyrillic,221,12025,1.83783784,4975,30000,16.58333333
overall,por_Latn,tha_Thai,Latin,Thai,330,9176,3.59633827,7596,30000,25.32000000
overall,por_Latn,zho_Hans,Latin,Han,272,11382,2.38973818,7619,30000,25.39666667
overall,por_Latn,jpn_Jpan,Latin,Japanese,182,10384,1.75269646,6102,30000,20.34000000
overall,por_Latn,kor_Hang,Latin,Hangul,256,9227,2.77446624,4634,30000,15.44666667
overall,ron_Latn,eng_Latn,Latin,Latin,1344,9874,13.61150496,12764,30000,42.54666667
overall,ron_Latn,deu_Latn,Latin,Latin,1170,10811,10.82231061,11731,30000,39.10333333
overall,ron_Latn,nld_Latn,Latin,Latin,1259,10076,12.49503771,12332,30000,41.10666667
overall,ron_Latn,swe_Latn,Latin,Latin,1204,10433,11.54030480,12522,30000,41.74000000
overall,ron_Latn,spa_Latn,Latin,Latin,1424,9869,14.42902016,13567,30000,45.22333333
overall,ron_Latn,fra_Latn,Latin,Latin,1184,9516,12.44220261,13344,30000,44.48000000
overall,ron_Latn,ita_Latn,Latin,Latin,1686,10130,16.64363277,14400,30000,48.00000000
overall,ron_Latn,por_Latn,Latin,Latin,1441,10126,14.23069326,13519,30000,45.06333333
overall,ron_Latn,ron_Latn,Latin,Latin,5788,5788,100.00000000,30000,30000,100.00000000
overall,ron_Latn,ind_Latn,Latin,Latin,1214,10101,12.01861202,12574,30000,41.91333333
overall,ron_Latn,zsm_Latn,Latin,Latin,1171,9779,11.97463953,12174,30000,40.58000000
overall,ron_Latn,tgl_Latn,Latin,Latin,1017,8829,11.51885831,11780,30000,39.26666667
overall,ron_Latn,pol_Latn,Latin,Latin,1156,10419,11.09511469,12446,30000,41.48666667
overall,ron_Latn,hun_Latn,Latin,Latin,993,10197,9.73815828,11964,30000,39.88000000
overall,ron_Latn,tur_Latn,Latin,Latin,1099,10363,10.60503715,11871,30000,39.57000000
overall,ron_Latn,vie_Latn,Latin,Latin,695,8164,8.51298383,10498,30000,34.99333333
overall,ron_Latn,arb_Arab,Latin,Arabic,165,10276,1.60568315,4243,30000,14.14333333
overall,ron_Latn,hin_Deva,Latin,Devanagari,149,9305,1.60128963,4338,30000,14.46000000
overall,ron_Latn,guj_Gujr,Latin,Gujarati,171,8141,2.10047906,3793,30000,12.64333333
overall,ron_Latn,rus_Cyrl,Latin,Cyrillic,205,12050,1.70124481,3997,30000,13.32333333
overall,ron_Latn,tha_Thai,Latin,Thai,317,9198,3.44640139,6264,30000,20.88000000
overall,ron_Latn,zho_Hans,Latin,Han,277,11386,2.43281223,5676,30000,18.92000000
overall,ron_Latn,jpn_Jpan,Latin,Japanese,195,10380,1.87861272,5111,30000,17.03666667
overall,ron_Latn,kor_Hang,Latin,Hangul,235,9257,2.53861942,4447,30000,14.82333333
overall,ind_Latn,eng_Latn,Latin,Latin,1233,9724,12.67996709,8396,30000,27.98666667
overall,ind_Latn,deu_Latn,Latin,Latin,1204,10516,11.44922024,9453,30000,31.51000000
overall,ind_Latn,nld_Latn,Latin,Latin,1166,9908,11.76826807,9488,30000,31.62666667
overall,ind_Latn,swe_Latn,Latin,Latin,1225,10151,12.06777657,9602,30000,32.00666667
overall,ind_Latn,spa_Latn,Latin,Latin,1085,9947,10.90781140,9660,30000,32.20000000
overall,ind_Latn,fra_Latn,Latin,Latin,918,9521,9.64184434,8571,30000,28.57000000
overall,ind_Latn,ita_Latn,Latin,Latin,1146,10409,11.00970314,9139,30000,30.46333333
overall,ind_Latn,por_Latn,Latin,Latin,1114,10192,10.93014129,9203,30000,30.67666667
overall,ind_Latn,ron_Latn,Latin,Latin,1214,10101,12.01861202,9116,30000,30.38666667
overall,ind_Latn,ind_Latn,Latin,Latin,5527,5527,100.00000000,30000,30000,100.00000000
overall,ind_Latn,zsm_Latn,Latin,Latin,3006,7683,39.12534166,24291,30000,80.97000000
overall,ind_Latn,tgl_Latn,Latin,Latin,1382,8203,16.84749482,12026,30000,40.08666667
overall,ind_Latn,pol_Latn,Latin,Latin,1111,10203,10.88895423,9116,30000,30.38666667
overall,ind_Latn,hun_Latn,Latin,Latin,1059,9870,10.72948328,9652,30000,32.17333333
overall,ind_Latn,tur_Latn,Latin,Latin,1289,9912,13.00443906,11683,30000,38.94333333
overall,ind_Latn,vie_Latn,Latin,Latin,690,7908,8.72534143,7195,30000,23.98333333
overall,ind_Latn,arb_Arab,Latin,Arabic,187,9993,1.87130992,3633,30000,12.11000000
overall,ind_Latn,hin_Deva,Latin,Devanagari,164,9029,1.81636948,3902,30000,13.00666667
overall,ind_Latn,guj_Gujr,Latin,Gujarati,192,7859,2.44305891,3524,30000,11.74666667
overall,ind_Latn,rus_Cyrl,Latin,Cyrillic,228,11766,1.93778684,3531,30000,11.77000000
overall,ind_Latn,tha_Thai,Latin,Thai,371,8883,4.17651694,4074,30000,13.58000000
overall,ind_Latn,zho_Hans,Latin,Han,294,11108,2.64674109,4051,30000,13.50333333
overall,ind_Latn,jpn_Jpan,Latin,Japanese,205,10109,2.02789593,3526,30000,11.75333333
overall,ind_Latn,kor_Hang,Latin,Hangul,293,8938,3.27813829,3900,30000,13.00000000
overall,zsm_Latn,eng_Latn,Latin,Latin,1217,9375,12.98133333,7790,30000,25.96666667
overall,zsm_Latn,deu_Latn,Latin,Latin,1131,10224,11.06220657,8095,30000,26.98333333
overall,zsm_Latn,nld_Latn,Latin,Latin,1082,9627,11.23922302,8408,30000,28.02666667
overall,zsm_Latn,swe_Latn,Latin,Latin,1131,9880,11.44736842,8533,30000,28.44333333
overall,zsm_Latn,spa_Latn,Latin,Latin,1051,9616,10.92970050,8793,30000,29.31000000
overall,zsm_Latn,fra_Latn,Latin,Latin,851,9223,9.22693267,7848,30000,26.16000000
overall,zsm_Latn,ita_Latn,Latin,Latin,1086,10104,10.74821853,8271,30000,27.57000000
overall,zsm_Latn,por_Latn,Latin,Latin,1114,9827,11.33611479,8446,30000,28.15333333
overall,zsm_Latn,ron_Latn,Latin,Latin,1171,9779,11.97463953,8026,30000,26.75333333
overall,zsm_Latn,ind_Latn,Latin,Latin,3006,7683,39.12534166,24514,30000,81.71333333
overall,zsm_Latn,zsm_Latn,Latin,Latin,5162,5162,100.00000000,30000,30000,100.00000000
overall,zsm_Latn,tgl_Latn,Latin,Latin,1396,7824,17.84253579,11649,30000,38.83000000
overall,zsm_Latn,pol_Latn,Latin,Latin,1070,9879,10.83105577,8702,30000,29.00666667
overall,zsm_Latn,hun_Latn,Latin,Latin,1041,9523,10.93142917,8998,30000,29.99333333
overall,zsm_Latn,tur_Latn,Latin,Latin,1285,9551,13.45408858,11039,30000,36.79666667
overall,zsm_Latn,vie_Latn,Latin,Latin,712,7521,9.46682622,6690,30000,22.30000000
overall,zsm_Latn,arb_Arab,Latin,Arabic,180,9635,1.86818889,2974,30000,9.91333333
overall,zsm_Latn,hin_Deva,Latin,Devanagari,170,8658,1.96350196,3486,30000,11.62000000
overall,zsm_Latn,guj_Gujr,Latin,Gujarati,193,7493,2.57573735,3227,30000,10.75666667
overall,zsm_Latn,rus_Cyrl,Latin,Cyrillic,208,11421,1.82120655,3083,30000,10.27666667
overall,zsm_Latn,tha_Thai,Latin,Thai,421,8468,4.97165801,3787,30000,12.62333333
overall,zsm_Latn,zho_Hans,Latin,Han,290,10747,2.69842747,3774,30000,12.58000000
overall,zsm_Latn,jpn_Jpan,Latin,Japanese,180,9769,1.84256321,3228,30000,10.76000000
overall,zsm_Latn,kor_Hang,Latin,Hangul,258,8608,2.99721190,3444,30000,11.48000000
overall,tgl_Latn,eng_Latn,Latin,Latin,1253,8235,15.21554341,13402,30000,44.67333333
overall,tgl_Latn,deu_Latn,Latin,Latin,1009,9242,10.91755031,13272,30000,44.24000000
overall,tgl_Latn,nld_Latn,Latin,Latin,1026,8579,11.95943583,12767,30000,42.55666667
overall,tgl_Latn,swe_Latn,Latin,Latin,1083,8824,12.27334542,13698,30000,45.66000000
overall,tgl_Latn,spa_Latn,Latin,Latin,1049,8514,12.32088325,14234,30000,47.44666667
overall,tgl_Latn,fra_Latn,Latin,Latin,872,8098,10.76809089,11919,30000,39.73000000
overall,tgl_Latn,ita_Latn,Latin,Latin,1064,9022,11.79339393,12292,30000,40.97333333
overall,tgl_Latn,por_Latn,Latin,Latin,1062,8775,12.10256410,12501,30000,41.67000000
overall,tgl_Latn,ron_Latn,Latin,Latin,1017,8829,11.51885831,13499,30000,44.99666667
overall,tgl_Latn,ind_Latn,Latin,Latin,1382,8203,16.84749482,16168,30000,53.89333333
overall,tgl_Latn,zsm_Latn,Latin,Latin,1396,7824,17.84253579,16030,30000,53.43333333
overall,tgl_Latn,tgl_Latn,Latin,Latin,4058,4058,100.00000000,30000,30000,100.00000000
overall,tgl_Latn,pol_Latn,Latin,Latin,1021,8824,11.57071623,13732,30000,45.77333333
overall,tgl_Latn,hun_Latn,Latin,Latin,901,8559,10.52693072,13268,30000,44.22666667
overall,tgl_Latn,tur_Latn,Latin,Latin,1088,8644,12.58676539,13211,30000,44.03666667
overall,tgl_Latn,vie_Latn,Latin,Latin,616,6513,9.45800706,11122,30000,37.07333333
overall,tgl_Latn,arb_Arab,Latin,Arabic,183,8528,2.14587242,3626,30000,12.08666667
